t_ms,code,microstrain
4635.716,-545787,-132.81
4636.716,-541719,-125.63
4637.716,-546063,-133.30
4638.716,-552099,-143.96
4639.716,-552751,-145.11
4640.716,-547498,-135.83
4641.716,-549604,-139.55
4642.716,-552900,-145.37
4643.716,-555068,-149.20
4644.716,-554417,-148.05
4645.716,-556787,-152.23
4646.716,-556471,-151.67
4649.778,-557874,-154.15
4650.778,-559070,-156.26
4651.778,-558713,-155.63
4652.778,-556859,-152.36
4653.778,-556414,-151.57
4654.778,-559946,-157.81
4655.778,-563319,-163.76
4656.778,-555934,-150.73
4657.778,-562438,-162.21
4658.778,-557582,-153.64
4659.778,-558684,-155.58
4660.778,-561978,-161.40
4661.778,-554717,-148.58
4662.778,-554674,-148.50
4663.778,-558640,-155.50
4664.778,-555801,-150.49
4665.778,-556294,-151.36
4666.778,-551863,-143.54
4667.778,-555516,-149.99
4668.778,-550577,-141.27
4669.778,-550454,-141.05
4670.778,-548021,-136.76
4671.778,-549959,-140.18
4672.778,-545789,-132.81
4673.778,-544739,-130.96
4674.778,-545480,-132.27
4675.778,-541019,-124.39
4676.778,-545453,-132.22
4677.778,-541533,-125.30
4678.778,-539257,-121.28
4679.778,-545269,-131.90
4680.778,-537481,-118.15
4681.778,-537980,-119.03
4682.778,-527082,-99.79
4683.778,-533011,-110.25
4684.778,-528809,-102.84
4685.778,-530402,-105.65
4686.778,-521662,-90.22
4687.778,-521619,-90.14
4688.778,-520767,-88.64
4689.778,-516856,-81.73
4690.778,-514302,-77.22
4691.778,-516110,-80.42
4692.778,-511551,-72.37
4693.778,-502523,-56.43
4694.778,-507533,-65.27
4695.778,-500161,-52.26
4696.778,-499555,-51.19
4697.778,-495090,-43.30
4698.778,-495393,-43.84
4699.778,-492049,-37.93
4700.778,-486541,-28.21
4701.778,-484227,-24.12
4702.778,-482123,-20.41
4703.778,-479916,-16.51
4704.778,-480956,-18.35
4705.778,-474835,-7.54
4706.778,-464342,10.98
4707.778,-464257,11.13
4708.778,-454670,28.06
4709.778,-465033,9.76
4710.778,-461259,16.43
4711.778,-449703,36.83
4712.778,-452727,31.49
4713.778,-451841,33.05
4714.778,-450907,34.70
4715.778,-445767,43.78
4716.778,-442148,50.17
4717.778,-442618,49.34
4718.778,-436029,60.97
4719.778,-427517,76.00
4720.778,-427015,76.89
4721.778,-431081,69.71
4722.778,-423967,82.27
4723.778,-422528,84.81
4724.778,-420468,88.44
4725.778,-414227,99.46
4726.778,-418376,92.14
4727.778,-418558,91.82
4728.778,-411528,104.23
4729.778,-405965,114.05
4730.778,-406077,113.85
4731.778,-408557,109.47
4732.778,-405603,114.69
4733.778,-402527,120.12
4734.778,-394606,134.11
4735.778,-396960,129.95
4736.778,-396230,131.24
4737.778,-396010,131.63
4738.778,-392624,137.60
4739.778,-388470,144.94
4740.778,-386087,149.15
4741.778,-393192,136.60
4742.778,-385205,150.70
4743.778,-385828,149.60
4744.778,-385168,150.77
4745.778,-383603,153.53
4746.778,-383171,154.29
4747.778,-383350,153.98
4750.837,-386644,148.16
4751.837,-379811,160.23
4752.837,-376412,166.23
4753.837,-375254,168.27
4754.837,-377150,164.92
4755.837,-377372,164.53
4756.837,-378181,163.10
4757.837,-375173,168.41
4758.837,-379204,161.30
4759.837,-378812,161.99
4760.837,-382613,155.28
4761.837,-375243,168.29
4762.837,-383617,153.51
4763.837,-373922,170.62
4764.837,-375912,167.11
4765.837,-382014,156.34
4766.837,-386479,148.45
4767.837,-379719,160.39
4768.837,-377901,163.60
4769.837,-380108,159.70
4770.837,-386247,148.86
4771.837,-381153,157.86
4772.837,-382433,155.60
4773.837,-389884,142.44
4774.837,-391204,140.11
4775.837,-388545,144.81
4776.837,-392726,137.42
4777.837,-387290,147.02
4778.837,-395070,133.29
4779.837,-396878,130.09
4780.837,-397600,128.82
4781.837,-399441,125.57
4782.837,-405029,115.70
4783.837,-404396,116.82
4784.837,-409962,106.99
4785.837,-405982,114.02
4786.837,-407825,110.77
4787.837,-411391,104.47
4788.837,-416222,95.94
4789.837,-414687,98.65
4790.837,-416884,94.77
4791.837,-418693,91.58
4792.837,-420388,88.59
4793.837,-428473,74.31
4794.837,-430885,70.05
4795.837,-431923,68.22
4796.837,-431241,69.42
4797.837,-435212,62.41
4798.837,-442995,48.67
4799.837,-439568,54.72
4800.837,-441035,52.13
4801.837,-450739,35.00
4802.837,-445823,43.68
4803.837,-453026,30.96
4804.837,-453997,29.25
4805.837,-459989,18.67
4806.837,-461365,16.24
4807.837,-458412,21.45
4808.837,-466413,7.33
4809.837,-462043,15.04
4810.837,-466583,7.03
4811.837,-474718,-7.34
4812.837,-469843,1.27
4813.837,-474770,-7.43
4814.837,-480011,-16.68
4815.837,-486411,-27.98
4816.837,-487472,-29.85
4817.837,-492610,-38.92
4818.837,-491654,-37.24
4819.837,-493055,-39.71
4820.837,-493745,-40.93
4821.837,-499051,-50.30
4822.837,-500206,-52.34
4823.837,-500977,-53.70
4824.837,-502715,-56.77
4825.837,-507120,-64.54
4826.837,-511127,-71.62
4827.837,-514235,-77.10
4828.837,-511165,-71.68
4829.837,-522110,-91.01
4830.837,-516593,-81.27
4831.837,-522445,-91.60
4832.837,-521600,-90.11
4833.837,-523802,-94.00
4834.837,-527742,-100.95
4835.837,-532451,-109.27
4836.837,-536898,-117.12
4837.837,-532989,-110.22
4838.837,-534370,-112.65
4839.837,-538024,-119.11
4840.837,-541237,-124.78
4841.837,-535069,-113.89
4842.837,-543192,-128.23
4843.837,-540004,-122.60
4844.837,-541060,-124.47
4845.837,-547089,-135.11
4846.837,-547362,-135.59
4847.837,-543986,-129.63
4848.837,-551994,-143.77
4851.938,-547962,-136.65
4852.938,-552034,-143.84
4853.938,-546224,-133.58
4854.938,-554379,-147.98
4855.938,-553787,-146.94
4856.938,-553519,-146.46
4857.938,-555052,-149.17
4858.938,-556139,-151.09
4859.938,-555540,-150.03
4860.938,-561568,-160.67
4861.938,-560249,-158.34
4862.938,-556704,-152.09
4863.938,-556420,-151.58
4864.938,-559063,-156.25
4865.938,-556692,-152.06
4866.938,-559873,-157.68
4867.938,-561262,-160.13
4868.938,-559139,-156.38
4869.938,-559348,-156.75
4870.938,-559095,-156.31
4871.938,-560082,-158.05
4872.938,-558829,-155.84
4873.938,-556649,-151.99
4874.938,-555988,-150.82
4875.938,-555251,-149.52
4876.938,-553837,-147.02
4877.938,-553639,-146.67
4878.938,-549822,-139.94
4879.938,-551643,-143.15
4880.938,-549182,-138.81
4881.938,-551545,-142.98
4882.938,-547504,-135.84
4883.938,-548544,-137.68
4884.938,-543971,-129.60
4885.938,-542833,-127.60
4886.938,-538481,-119.91
4887.938,-539924,-122.46
4888.938,-537569,-118.30
4889.938,-541855,-125.87
4890.938,-537793,-118.70
4891.938,-536532,-116.47
4892.938,-533194,-110.58
4893.938,-530516,-105.85
4894.938,-523899,-94.17
4895.938,-522641,-91.95
4896.938,-529418,-103.91
4897.938,-523404,-93.29
4898.938,-521347,-89.66
4899.938,-518525,-84.68
4900.938,-511614,-72.48
4901.938,-513432,-75.69
4902.938,-501980,-55.47
4903.938,-502085,-55.65
4904.938,-509278,-68.35
4905.938,-504491,-59.90
4906.938,-496864,-46.44
4907.938,-497403,-47.39
4908.938,-493517,-40.53
4909.938,-485336,-26.08
4910.938,-487193,-29.36
4911.938,-489037,-32.62
4912.938,-482857,-21.71
4913.938,-480411,-17.39
4914.938,-478987,-14.87
4915.938,-470487,0.13
4916.938,-467567,5.29
4917.938,-462798,13.71
4918.938,-458334,21.59
4919.938,-462039,15.05
4920.938,-460915,17.03
4921.938,-451386,33.86
4922.938,-456365,25.07
4923.938,-452507,31.88
4924.938,-445883,43.57
4925.938,-446526,42.44
4926.938,-437468,58.43
4927.938,-436835,59.55
4928.938,-436100,60.85
4929.938,-434301,64.02
4930.938,-427101,76.73
4931.938,-429179,73.07
4932.938,-428612,74.07
4933.938,-425083,80.30
4934.938,-422816,84.30
4935.938,-421973,85.79
4936.938,-410924,105.29
4937.938,-417205,94.21
4938.938,-410027,106.88
4939.938,-413556,100.65
4940.938,-404842,116.03
4941.938,-406200,113.64
4942.938,-403118,119.08
4943.938,-400973,122.86
4944.938,-400874,123.04
4945.938,-399323,125.78
4946.938,-393681,135.74
4947.938,-392190,138.37
4948.938,-391088,140.32
4949.938,-385386,150.38
4952.946,-392811,137.27
4953.946,-392408,137.99
4954.946,-388313,145.22
4955.946,-383918,152.98
4956.946,-384322,152.26
4957.946,-388220,145.38
4958.946,-383532,153.66
4959.946,-379286,161.15
4960.946,-380014,159.87
4961.946,-379254,161.21
4962.946,-376469,166.13
4963.946,-377264,164.72
4964.946,-377649,164.04
4965.946,-376652,165.80
4966.946,-375479,167.87
4967.946,-377136,164.95
4968.946,-378070,163.30
4969.946,-376888,165.39
4970.946,-376130,166.73
4971.946,-374677,169.29
4972.946,-377110,164.99
4973.946,-383117,154.39
4974.946,-377094,165.02
4975.946,-380986,158.15
4976.946,-379969,159.95
4977.946,-378098,163.25
4978.946,-384604,151.76
4979.946,-379198,161.31
4980.946,-381546,157.16
4981.946,-383480,153.75
4982.946,-385318,150.50
4983.946,-382818,154.92
4984.946,-389838,142.52
4985.946,-388315,145.21
4986.946,-390057,142.14
4987.946,-392412,137.98
4988.946,-391829,139.01
4989.946,-392856,137.19
4990.946,-398050,128.02
4991.946,-395092,133.25
4992.946,-403608,118.21
4993.946,-398772,126.75
4994.946,-401456,122.01
4995.946,-408632,109.34
4996.946,-411179,104.84
4997.946,-412618,102.30
4998.946,-413757,100.29
4999.946,-424892,80.63
5000.946,-418244,92.37
5001.946,-416385,95.65
5002.946,-421056,87.41
5003.946,-424817,80.77
5004.946,-429506,72.49
5005.946,-434786,63.17
5006.946,-429337,72.79
5007.946,-436356,60.39
5008.946,-436474,60.19
5009.946,-442357,49.80
5010.946,-443630,47.55
5011.946,-452024,32.73
5012.946,-450550,35.33
5013.946,-447903,40.01
5014.946,-456765,24.36
5015.946,-455305,26.94
5016.946,-459709,19.16
5017.946,-465388,9.14
5018.946,-454969,27.53
5019.946,-466001,8.05
5020.946,-463712,12.10
5021.946,-470265,0.53
5022.946,-474718,-7.34
5023.946,-483708,-23.21
5024.946,-479352,-15.52
5025.946,-482743,-21.50
5026.946,-485361,-26.13
5027.946,-488565,-31.78
5028.946,-490072,-34.44
5029.946,-494769,-42.74
5030.946,-496198,-45.26
5031.946,-494731,-42.67
5032.946,-501251,-54.18
5033.946,-504740,-60.34
5034.946,-505234,-61.21
5035.946,-509804,-69.28
5036.946,-513405,-75.64
5037.946,-508620,-67.19
5038.946,-513198,-75.27
5039.946,-516035,-80.28
5040.946,-519093,-85.68
5041.946,-517702,-83.23
5042.946,-524081,-94.49
5043.946,-527425,-100.39
5044.946,-530265,-105.41
5045.946,-526703,-99.12
5046.946,-532734,-109.77
5047.946,-536577,-116.55
5048.946,-532479,-109.32
5049.946,-533598,-111.29
5050.946,-535353,-114.39
5054.017,-545391,-132.11
5055.017,-534378,-112.67
5056.017,-543172,-128.19
5057.017,-544005,-129.66
5058.017,-549753,-139.81
5059.017,-546934,-134.84
5060.017,-544067,-129.77
5061.017,-547482,-135.80
5062.017,-551107,-142.20
5063.017,-548030,-136.77
5064.017,-556036,-150.91
5065.017,-555357,-149.71
5066.017,-552900,-145.37
5067.017,-556727,-152.13
5068.017,-551921,-143.64
5069.017,-552589,-144.82
5070.017,-555274,-149.56
5071.017,-556860,-152.36
5072.017,-554518,-148.23
5073.017,-554719,-148.58
5074.017,-556952,-152.52
5075.017,-556094,-151.01
5076.017,-563146,-163.46
5077.017,-556896,-152.42
5078.017,-556566,-151.84
5079.017,-558084,-154.52
5080.017,-556341,-151.44
5081.017,-555443,-149.86
5082.017,-552059,-143.88
5083.017,-556959,-152.54
5084.017,-551217,-142.40
5085.017,-554724,-148.59
5086.017,-553224,-145.94
5087.017,-555663,-150.25
5088.017,-554304,-147.85
5089.017,-547540,-135.91
5090.017,-553668,-146.73
5091.017,-548989,-138.46
5092.017,-547811,-136.38
5093.017,-547634,-136.07
5094.017,-546593,-134.23
5095.017,-547439,-135.73
5096.017,-542839,-127.61
5097.017,-539614,-121.91
5098.017,-543424,-128.64
5099.017,-536196,-115.88
5100.017,-540326,-123.17
5101.017,-537747,-118.62
5102.017,-537943,-118.96
5103.017,-534803,-113.42
5104.017,-530025,-104.98
5105.017,-528665,-102.58
5106.017,-526128,-98.10
5107.017,-520040,-87.35
5108.017,-524432,-95.11
5109.017,-524284,-94.85
5110.017,-513864,-76.45
5111.017,-513267,-75.40
5112.017,-509149,-68.13
5113.017,-509459,-68.67
5114.017,-504607,-60.11
5115.017,-503662,-58.44
5116.017,-502161,-55.79
5117.017,-503719,-58.54
5118.017,-495613,-44.23
5119.017,-499558,-51.19
5120.017,-488419,-31.53
5121.017,-486985,-28.99
5122.017,-487069,-29.14
5123.017,-477048,-11.45
5124.017,-482305,-20.73
5125.017,-475885,-9.40
5126.017,-472131,-2.77
5127.017,-465866,8.29
5128.017,-466957,6.37
5129.017,-461761,15.54
5130.017,-462607,14.05
5131.017,-457183,23.62
5132.017,-456376,25.05
5133.017,-457539,22.99
5134.017,-452362,32.13
5135.017,-448685,38.63
5136.017,-443154,48.39
5137.017,-440766,52.61
5138.017,-444494,46.03
5139.017,-435622,61.69
5140.017,-431582,68.82
5141.017,-429501,72.50
5142.017,-428164,74.86
5143.017,-428967,73.44
5144.017,-419251,90.59
5145.017,-421813,86.07
5146.017,-423062,83.86
5147.017,-412769,102.04
5148.017,-411264,104.69
5149.017,-407943,110.56
5150.017,-414279,99.37
5151.017,-414640,98.73
5152.017,-413648,100.49
5155.093,-397521,128.96
5156.093,-404279,117.03
5157.093,-395011,133.39
5158.093,-395187,133.08
5159.093,-395645,132.27
5160.093,-394803,133.76
5161.093,-391330,139.89
5162.093,-386856,147.79
5163.093,-386844,147.81
5164.093,-393283,136.44
5165.093,-390131,142.01
5166.093,-390078,142.10
5167.093,-384735,151.53
5168.093,-384011,152.81
5169.093,-383269,154.12
5170.093,-375279,168.23
5171.093,-381087,157.97
5172.093,-376498,166.08
5173.093,-379193,161.32
5174.093,-374967,168.78
5175.093,-377143,164.94
5176.093,-377481,164.34
5177.093,-376227,166.55
5178.093,-380455,159.09
5179.093,-378186,163.10
5180.093,-377451,164.39
5181.093,-378187,163.09
5182.093,-379216,161.28
5183.093,-377674,164.00
5184.093,-373555,171.27
5185.093,-375735,167.42
5186.093,-378325,162.85
5187.093,-383889,153.03
5188.093,-385003,151.06
5189.093,-377208,164.82
5190.093,-384985,151.09
5191.093,-383556,153.61
5192.093,-390455,141.43
5193.093,-389739,142.70
5194.093,-392342,138.10
5195.093,-389956,142.31
5196.093,-390734,140.94
5197.093,-389679,142.80
5198.093,-390152,141.97
5199.093,-396162,131.36
5200.093,-394297,134.65
5201.093,-401934,121.17
5202.093,-398563,127.12
5203.093,-402026,121.00
5204.093,-403725,118.01
5205.093,-401840,121.33
5206.093,-404302,116.99
5207.093,-412848,101.90
5208.093,-414644,98.73
5209.093,-417327,93.99
5210.093,-408826,109.00
5211.093,-416874,94.79
5212.093,-416730,95.04
5213.093,-420164,88.98
5214.093,-429111,73.19
5215.093,-426294,78.16
5216.093,-431918,68.23
5217.093,-434468,63.73
5218.093,-435215,62.41
5219.093,-441269,51.72
5220.093,-435409,62.07
5221.093,-447114,41.40
5222.093,-446697,42.14
5223.093,-449332,37.48
5224.093,-445878,43.58
5225.093,-456250,25.27
5226.093,-457220,23.56
5227.093,-458603,21.12
5228.093,-455956,25.79
5229.093,-465057,9.72
5230.093,-463171,13.05
5231.093,-465089,9.66
5232.093,-471155,-1.05
5233.093,-475660,-9.00
5234.093,-474151,-6.33
5235.093,-478320,-13.70
5236.093,-483216,-22.34
5237.093,-484601,-24.78
5238.093,-490353,-34.94
5239.093,-491410,-36.81
5240.093,-489734,-33.85
5241.093,-494578,-42.40
5242.093,-494769,-42.74
5243.093,-501900,-55.33
5244.093,-504088,-59.19
5245.093,-507698,-65.56
5246.093,-502404,-56.22
5247.093,-509011,-67.88
5248.093,-517180,-82.30
5249.093,-513814,-76.36
5250.093,-518365,-84.40
5251.093,-517634,-83.11
5252.093,-517501,-82.87
5253.093,-525550,-97.08
5256.138,-526994,-99.63
5257.138,-531316,-107.26
5258.138,-526668,-99.06
5259.138,-532876,-110.02
5260.138,-537823,-118.75
5261.138,-532539,-109.42
5262.138,-534425,-112.75
5263.138,-534118,-112.21
5264.138,-538521,-119.98
5265.138,-548164,-137.01
5266.138,-534803,-113.42
5267.138,-543105,-128.08
5268.138,-541454,-125.16
5269.138,-544975,-131.38
5270.138,-548418,-137.46
5271.138,-542269,-126.60
5272.138,-548600,-137.78
5273.138,-545755,-132.75
5274.138,-547698,-136.19
5275.138,-553329,-146.13
5276.138,-551328,-142.59
5277.138,-552250,-144.22
5278.138,-554306,-147.85
5279.138,-554619,-148.40
5280.138,-555364,-149.72
5281.138,-558308,-154.92
5282.138,-557665,-153.78
5283.138,-556447,-151.63
5284.138,-558846,-155.87
5285.138,-559846,-157.63
5286.138,-559154,-156.41
5287.138,-561246,-160.10
5288.138,-558264,-154.84
5289.138,-561031,-159.73
5290.138,-556475,-151.68
5291.138,-557818,-154.05
5292.138,-558550,-155.34
5293.138,-557867,-154.14
5294.138,-555682,-150.28
5295.138,-554670,-148.49
5296.138,-554855,-148.82
5297.138,-550554,-141.23
5298.138,-549537,-139.43
5299.138,-553718,-146.81
5300.138,-551495,-142.89
5301.138,-552860,-145.30
5302.138,-550220,-140.64
5303.138,-548120,-136.93
5304.138,-545814,-132.86
5305.138,-547089,-135.11
5306.138,-543526,-128.82
5307.138,-538887,-120.63
5308.138,-546249,-133.63
5309.138,-538846,-120.56
5310.138,-535373,-114.42
5311.138,-539933,-122.48
5312.138,-536216,-115.91
5313.138,-536968,-117.24
5314.138,-529567,-104.17
5315.138,-530063,-105.05
5316.138,-531979,-108.43
5317.138,-518891,-85.33
5318.138,-526625,-98.98
5319.138,-521778,-90.42
5320.138,-518292,-84.27
5321.138,-516208,-80.59
5322.138,-515307,-79.00
5323.138,-511450,-72.19
5324.138,-509973,-69.58
5325.138,-498434,-49.21
5326.138,-500191,-52.31
5327.138,-501461,-54.55
5328.138,-496859,-46.43
5329.138,-496585,-45.94
5330.138,-491302,-36.62
5331.138,-489512,-33.46
5332.138,-484595,-24.77
5333.138,-482323,-20.76
5334.138,-480118,-16.87
5335.138,-479219,-15.28
5336.138,-475934,-9.48
5337.138,-472403,-3.25
5338.138,-467447,5.50
5339.138,-462444,14.33
5340.138,-458304,21.64
5341.138,-460282,18.15
5342.138,-451843,33.05
5343.138,-447062,41.49
5344.138,-450178,35.99
5345.138,-448815,38.40
5346.138,-441144,51.94
5347.138,-440187,53.63
5348.138,-433297,65.79
5349.138,-438185,57.16
5350.138,-436059,60.92
5351.138,-426364,78.04
5352.138,-430876,70.07
5353.138,-425005,80.43
5354.138,-427825,75.46
5357.229,-420695,88.04
5358.229,-414863,98.34
5359.229,-417858,93.05
5360.229,-413529,100.70
5361.229,-414313,99.31
5362.229,-411382,104.49
5363.229,-408817,109.01
5364.229,-407474,111.39
5365.229,-400841,123.10
5366.229,-400953,122.90
5367.229,-398340,127.51
5368.229,-394860,133.66
5369.229,-392387,138.02
5370.229,-395345,132.80
5371.229,-394834,133.70
5372.229,-389471,143.17
5373.229,-388717,144.50
5374.229,-389660,142.84
5375.229,-383983,152.86
5376.229,-386556,148.32
5377.229,-381693,156.90
5378.229,-385791,149.67
5379.229,-383141,154.35
5380.229,-385605,150.00
5381.229,-377499,164.31
5382.229,-383217,154.21
5383.229,-376917,165.34
5384.229,-376381,166.28
5385.229,-373510,171.35
5386.229,-376760,165.61
5387.229,-375671,167.54
5388.229,-379126,161.44
5389.229,-373915,170.64
5390.229,-375851,167.22
5391.229,-373774,170.88
5392.229,-380204,159.53
5393.229,-378716,162.16
5394.229,-378547,162.46
5395.229,-380562,158.90
5396.229,-383336,154.00
5397.229,-379702,160.42
5398.229,-380649,158.75
5399.229,-383787,153.21
5400.229,-379797,160.25
5401.229,-381843,156.64
5402.229,-389326,143.43
5403.229,-386274,148.82
5404.229,-388841,144.28
5405.229,-393836,135.46
5406.229,-390419,141.50
5407.229,-388127,145.54
5408.229,-393433,136.18
5409.229,-394159,134.89
5410.229,-396724,130.37
5411.229,-395051,133.32
5412.229,-397098,129.71
5413.229,-398104,127.93
5414.229,-406091,113.83
5415.229,-404432,116.76
5416.229,-409791,107.30
5417.229,-413217,101.25
5418.229,-412515,102.49
5419.229,-418387,92.12
5420.229,-420445,88.49
5421.229,-421345,86.90
5422.229,-419029,90.99
5423.229,-428048,75.06
5424.229,-424673,81.02
5425.229,-424666,81.03
5426.229,-427984,75.17
5427.229,-434341,63.95
5428.229,-431664,68.68
5429.229,-436755,59.69
5430.229,-438322,56.92
5431.229,-440907,52.36
5432.229,-447537,40.65
5433.229,-450135,36.07
5434.229,-450722,35.03
5435.229,-457481,23.10
5436.229,-455131,27.25
5437.229,-456714,24.45
5438.229,-454820,27.79
5439.229,-465889,8.25
5440.229,-462076,14.98
5441.229,-469562,1.77
5442.229,-470339,0.40
5443.229,-474356,-6.70
5444.229,-479626,-16.00
5445.229,-480417,-17.40
5446.229,-482557,-21.18
5447.229,-487433,-29.78
5448.229,-489430,-33.31
5449.229,-495072,-43.27
5450.229,-497464,-47.49
5451.229,-493412,-40.34
5452.229,-500523,-52.90
5453.229,-497857,-48.19
5454.229,-500119,-52.18
5455.229,-504011,-59.05
5458.257,-500100,-52.15
5459.257,-508017,-66.13
5460.257,-509682,-69.07
5461.257,-514730,-77.98
5462.257,-512793,-74.56
5463.257,-513636,-76.05
5464.257,-517871,-83.52
5465.257,-525854,-97.62
5466.257,-524804,-95.76
5467.257,-527167,-99.94
5468.257,-533047,-110.32
5469.257,-533464,-111.05
5470.257,-534442,-112.78
5471.257,-538424,-119.81
5472.257,-537855,-118.81
5473.257,-538565,-120.06
5474.257,-544653,-130.81
5475.257,-536741,-116.84
5476.257,-543181,-128.21
5477.257,-544980,-131.39
5478.257,-548960,-138.41
5479.257,-541504,-125.25
5480.257,-543762,-129.24
5481.257,-546163,-133.47
5482.257,-548820,-138.17
5483.257,-551944,-143.68
5484.257,-546522,-134.11
5485.257,-549100,-138.66
5486.257,-552258,-144.24
5487.257,-552728,-145.07
5488.257,-556321,-151.41
5489.257,-554848,-148.81
5490.257,-557449,-153.40
5491.257,-557605,-153.68
5492.257,-557989,-154.35
5493.257,-558255,-154.82
5494.257,-556066,-150.96
5495.257,-557414,-153.34
5496.257,-555835,-150.55
5497.257,-556449,-151.64
5498.257,-558437,-155.15
5499.257,-556047,-150.93
5500.257,-556857,-152.36
5501.257,-558841,-155.86
5502.257,-558331,-154.96
5503.257,-557262,-153.07
5504.257,-557086,-152.76
5505.257,-557663,-153.78
5506.257,-553485,-146.40
5507.257,-555889,-150.65
5508.257,-553293,-146.06
5509.257,-549785,-139.87
5510.257,-545973,-133.14
5511.257,-548803,-138.14
5512.257,-547487,-135.81
5513.257,-552761,-145.12
5514.257,-542396,-126.82
5515.257,-551274,-142.50
5516.257,-542594,-127.17
5517.257,-546141,-133.44
5518.257,-538150,-119.33
5519.257,-541042,-124.43
5520.257,-537904,-118.89
5521.257,-540898,-124.18
5522.257,-536313,-116.08
5523.257,-528012,-101.43
5524.257,-529123,-103.39
5525.257,-532985,-110.21
5526.257,-527866,-101.17
5527.257,-523575,-93.59
5528.257,-525599,-97.17
5529.257,-523873,-94.12
5530.257,-523547,-93.55
5531.257,-516187,-80.55
5532.257,-513742,-76.23
5533.257,-508040,-66.17
5534.257,-508815,-67.54
5535.257,-497335,-47.27
5536.257,-503037,-57.33
5537.257,-498052,-48.53
5538.257,-496944,-46.58
5539.257,-495816,-44.59
5540.257,-494226,-41.78
5541.257,-492391,-38.54
5542.257,-487009,-29.04
5543.257,-482160,-20.48
5544.257,-480119,-16.87
5545.257,-478410,-13.85
5546.257,-469470,1.93
5547.257,-470675,-0.20
5548.257,-470163,0.71
5549.257,-457999,22.18
5550.257,-458751,20.85
5551.257,-459464,19.60
5552.257,-460205,18.29
5553.257,-454069,29.12
5554.257,-452501,31.89
5555.257,-451537,33.59
5556.257,-447503,40.71
5559.322,-448053,39.74
5560.322,-439088,55.57
5561.322,-435702,61.55
5562.322,-432540,67.13
5563.322,-432201,67.73
5564.322,-427826,75.45
5565.322,-428617,74.06
5566.322,-425396,79.74
5567.322,-417960,92.87
5568.322,-409424,107.94
5569.322,-417106,94.38
5570.322,-414333,99.28
5571.322,-410167,106.63
5572.322,-409989,106.95
5573.322,-403884,117.72
5574.322,-403077,119.15
5575.322,-400585,123.55
5576.322,-403015,119.26
5577.322,-401335,122.22
5578.322,-394336,134.58
5579.322,-396312,131.09
5580.322,-392315,138.15
5581.322,-388883,144.21
5582.322,-392443,137.92
5583.322,-388819,144.32
5584.322,-394587,134.14
5585.322,-393461,136.13
5586.322,-384448,152.04
5587.322,-386036,149.24
5588.322,-384298,152.30
5589.322,-383479,153.75
5590.322,-379049,161.57
5591.322,-383553,153.62
5592.322,-377075,165.06
5593.322,-376999,165.19
5594.322,-382167,156.07
5595.322,-375347,168.11
5596.322,-376542,166.00
5597.322,-377872,163.65
5598.322,-380559,158.91
5599.322,-378959,161.73
5600.322,-378212,163.05
5601.322,-372606,172.95
5602.322,-375976,167.00
5603.322,-380736,158.59
5604.322,-377891,163.62
5605.322,-382629,155.25
5606.322,-379314,161.10
5607.322,-379969,159.95
5608.322,-382359,155.73
5609.322,-381800,156.71
5610.322,-380720,158.62
5611.322,-387146,147.28
5612.322,-389242,143.58
5613.322,-391958,138.78
5614.322,-390011,142.22
5615.322,-389531,143.07
5616.322,-393672,135.75
5617.322,-390838,140.76
5618.322,-393104,136.76
5619.322,-393913,135.33
5620.322,-390633,141.12
5621.322,-397697,128.65
5622.322,-400443,123.80
5623.322,-401162,122.53
5624.322,-403948,117.61
5625.322,-403101,119.11
5626.322,-404975,115.80
5627.322,-410626,105.82
5628.322,-412830,101.93
5629.322,-414261,99.40
5630.322,-411226,104.76
5631.322,-416398,95.63
5632.322,-419162,90.75
5633.322,-422077,85.60
5634.322,-423926,82.34
5635.322,-424189,81.88
5636.322,-426608,77.60
5637.322,-430314,71.06
5638.322,-433153,66.05
5639.322,-436976,59.30
5640.322,-440573,52.95
5641.322,-433608,65.25
5642.322,-449329,37.49
5643.322,-445412,44.40
5644.322,-453576,29.99
5645.322,-450822,34.85
5646.322,-456872,24.17
5647.322,-461584,15.85
5648.322,-462843,13.63
5649.322,-459973,18.70
5650.322,-467175,5.98
5651.322,-463606,12.28
5652.322,-471912,-2.38
5653.322,-477418,-12.10
5654.322,-478538,-14.08
5655.322,-480914,-18.28
5656.322,-483700,-23.19
5657.322,-485623,-26.59
5660.379,-483442,-22.74
5661.379,-492936,-39.50
5662.379,-491463,-36.90
5663.379,-496163,-45.20
5664.379,-494480,-42.23
5665.379,-498824,-49.90
5666.379,-505354,-61.43
5667.379,-505035,-60.86
5668.379,-505479,-61.65
5669.379,-508000,-66.10
5670.379,-510565,-70.63
5671.379,-511430,-72.15
5672.379,-514122,-76.91
5673.379,-516673,-81.41
5674.379,-521814,-90.49
5675.379,-524925,-95.98
5676.379,-522341,-91.42
5677.379,-525093,-96.28
5678.379,-529083,-103.32
5679.379,-522518,-91.73
5680.379,-530383,-105.61
5681.379,-531870,-108.24
5682.379,-532729,-109.76
5683.379,-535336,-114.36
5684.379,-539441,-121.61
5685.379,-541105,-124.54
5686.379,-540316,-123.15
5687.379,-539368,-121.48
5688.379,-549816,-139.92
5689.379,-542143,-126.38
5690.379,-546630,-134.30
5691.379,-549854,-139.99
5692.379,-543637,-129.02
5693.379,-548055,-136.82
