-112698	0.1
-112052	1.3
-111329	2.6
-111691	1.9
-112104	1.2
-111848	1.6
-112029	1.3
-111631	2.0
-112148	1.1
-111606	2.1
-111325	2.6
-112138	1.1
-111751	1.8
-111767	1.8
-111770	1.8
-111993	1.4
-111683	1.9
-112243	0.9
-111724	1.9
-111701	1.9
-111618	2.0
-111915	1.5
-111382	2.5
-111319	2.6
-111728	1.8
-112316	0.8
-112145	1.1
-111511	2.2
-111176	2.8
-111959	1.4
-111519	2.2
-111950	1.5
-112112	1.2
-111951	1.5
-111378	2.5
-111674	1.9
-111758	1.8
-112067	1.2
-112345	0.8
-111607	2.1
-112095	1.2
-111460	2.3
-112398	0.7
-111610	2.1
-111575	2.1
-112132	1.1
-112364	0.7
-112396	0.7
-111691	1.9
-111960	1.4
-111470	2.3
-111474	2.3
-112124	1.1
-111741	1.8
-111828	1.7
-111762	1.8
-111677	1.9
-111836	1.7
-111679	1.9
-111861	1.6
-111806	1.7
-111599	2.1
-111818	1.7
-111747	1.8
-112356	0.7
-112122	1.2
-111312	2.6
-111992	1.4
-111770	1.8
-111643	2.0
-111406	2.4
-111199	2.8
-112163	1.1
-111928	1.5
-111333	2.5
-112186	1.0
-111814	1.7
-111750	1.8
-111717	1.9
-111502	2.2
-111786	1.7
-111833	1.7
-111698	1.9
-111679	1.9
-111878	1.6
-111253	2.7
-111513	2.2
-112115	1.2
-112320	0.8
-112061	1.3
-112225	1.0
-111806	1.7
-111817	1.7
-111867	1.6
-111463	2.3
-112136	1.1
-112344	0.8
-112103	1.2
-111833	1.7
-111629	2.0
-111714	1.9
-112198	1.0
-112157	1.1
-111977	1.4
-111835	1.7
-111883	1.6
-111671	1.9
-111656	2.0
-112324	0.8
-112173	1.1
-111853	1.6
-111789	1.7
-111511	2.2
-111818	1.7
-112083	1.2
-111639	2.0
-111764	1.8
-111882	1.6
-111863	1.6
-111764	1.8
-111787	1.7
-112079	1.2
-112186	1.0
-112042	1.3
-111898	1.5
-111791	1.7
-111886	1.6
-111352	2.5
-111906	1.5
-111465	2.3
-112513	0.5
-112022	1.3
-111627	2.0
-111464	2.3
-111572	2.1
-111742	1.8
-111785	1.7
-111858	1.6
-111736	1.8
-112073	1.2
-112085	1.2
-111975	1.4
-111706	1.9
-111785	1.7
-112006	1.4
-111644	2.0
-111532	2.2
-111839	1.7
-111378	2.5
-112079	1.2
-111924	1.5
-112300	0.8
-111293	2.6
-111811	1.7
-111537	2.2
-111927	1.5
-111417	2.4
-112149	1.1
-111536	2.2
-111457	2.3
-111913	1.5
-111752	1.8
-111639	2.0
-111870	1.6
-111993	1.4
-112022	1.3
-111526	2.2
-112139	1.1
-111888	1.6
-111748	1.8
-111731	1.8
-111564	2.1
-111607	2.1
-112059	1.3
-111709	1.9
-111259	2.7
-111868	1.6
-112110	1.2
-111578	2.1
-111597	2.1
-111520	2.2
-112162	1.1
-111853	1.6
-111957	1.4
-111738	1.8
-111650	2.0
-111769	1.8
-110951	3.2
-112299	0.8
-112355	0.7
-111658	2.0
-111464	2.3
-111758	1.8
-111759	1.8
-111775	1.8
-111658	2.0
-111824	1.7
-111863	1.6
-111931	1.5
-111492	2.3
-111778	1.8
-111314	2.6
-111468	2.3
-112103	1.2
-111868	1.6
-111947	1.5
-111921	1.5
-111279	2.6
-112103	1.2
-111574	2.1
-112098	1.2
-111559	2.1
-111706	1.9
-111594	2.1
-111980	1.4
-111529	2.2
-112042	1.3
-111827	1.7
-111768	1.8
-111770	1.8
-111952	1.5
-111636	2.0
-111875	1.6
-111779	1.8
-112147	1.1
-111817	1.7
-111539	2.2
-111530	2.2
-111344	2.5
-112270	0.9
-111768	1.8
-110984	3.2
-111125	2.9
-111736	1.8
-112085	1.2
-112082	1.2
-111897	1.5
-111254	2.7
-111268	2.7
-111957	1.4
-111548	2.2
-111690	1.9
-112399	0.7
-111868	1.6
-111464	2.3
-111300	2.6
-111532	2.2
-111691	1.9
-112078	1.2
-111892	1.6
-112136	1.1
-111633	2.0
-111872	1.6
-112024	1.3
-112326	0.8
-111615	2.0
-112144	1.1
-111464	2.3
-112024	1.3
-111522	2.2
-111754	1.8
-111784	1.7
-111872	1.6
-112207	1.0
-112212	1.0
-111700	1.9
-111516	2.2
-112003	1.4
-111744	1.8
-112208	1.0
-111970	1.4
-111705	1.9
-111561	2.1
-111781	1.8
-112039	1.3
-111383	2.5
-111879	1.6
-111674	1.9
-111440	2.4
-111989	1.4
-112198	1.0
-111394	2.4
-111651	2.0
-111781	1.8
-111178	2.8
-111561	2.1
-112180	1.0
-111445	2.3
-111525	2.2
-112008	1.4
-112101	1.2
-111953	1.4
-111759	1.8
-111922	1.5
-111964	1.4
-111482	2.3
-111821	1.7
-111835	1.7
-111663	2.0
-112140	1.1
-111497	2.3
-111819	1.7
-112125	1.1
-111570	2.1
-112054	1.3
-111679	1.9
-112031	1.3
-111758	1.8
-111648	2.0
-111109	2.9
-111418	2.4
-111716	1.9
-112024	1.3
-111184	2.8
-111531	2.2
-111700	1.9
-111989	1.4
-111440	2.4
-111723	1.9
-111495	2.3
-112149	1.1
-111944	1.5
-112390	0.7
-111734	1.8
-112342	0.8
-111729	1.8
-111572	2.1
-111658	2.0
-111947	1.5
-111911	1.5
-111757	1.8
-111557	2.1
-111796	1.7
-112249	0.9
-112213	1.0
-111846	1.6
-111937	1.5
-112246	0.9
-112087	1.2
-111590	2.1
-111838	1.7
-111726	1.9
-112040	1.3
-111660	2.0
-111769	1.8
-111947	1.5
-112005	1.4
-111865	1.6
-111335	2.5
-111688	1.9
-111445	2.3
-112326	0.8
-111691	1.9
-111476	2.3
-112128	1.1
-111998	1.4
-111824	1.7
-112143	1.1
-111615	2.0
-111844	1.6
-111467	2.3
-112259	0.9
-111845	1.6
-112030	1.3
-111470	2.3
-111865	1.6
-111165	2.8
-111742	1.8
-111960	1.4
-111617	2.0
-112068	1.2
-111765	1.8
-112107	1.2
-111753	1.8
-112207	1.0
-112016	1.3
-111767	1.8
-111766	1.8
-112079	1.2
-111930	1.5
-111311	2.6
-111747	1.8
-112210	1.0
-111618	2.0
-111571	2.1
-111992	1.4
-111576	2.1
-111833	1.7
-112105	1.2
-111462	2.3
-111861	1.6
-111991	1.4
-111674	1.9
-111369	2.5
-111723	1.9
-111898	1.5
-111691	1.9
-111649	2.0
-111991	1.4
-111875	1.6
-111700	1.9
-111798	1.7
-111915	1.5
-112014	1.3
-112211	1.0
-111843	1.6
-111406	2.4
-111634	2.0
-111372	2.5
-111627	2.0
-111768	1.8
-111859	1.6
-112194	1.0
-112107	1.2
-111827	1.7
-111542	2.2
-112203	1.0
-112785	-0.0
-111408	2.4
-111649	2.0
-111612	2.1
-111639	2.0
-111928	1.5
-111570	2.1
-111725	1.9
-111797	1.7
-111739	1.8
-111680	1.9
-111825	1.7
-111678	1.9
-111901	1.5
-112093	1.2
-111636	2.0
-111695	1.9
-111653	2.0
-111741	1.8
-111658	2.0
-111828	1.7
-111711	1.9
-112148	1.1
-111565	2.1
-112039	1.3
-111856	1.6
-111815	1.7
-111827	1.7
-111573	2.1
-111407	2.4
-111865	1.6
-112141	1.1
-111785	1.7
-112021	1.3
-111728	1.8
-111786	1.7
-111619	2.0
-111354	2.5
-111746	1.8
-111951	1.5
-111524	2.2
-111722	1.9
-111925	1.5
-111965	1.4
-111383	2.5
-111975	1.4
-111337	2.5
-112023	1.3
-112053	1.3
-112094	1.2
-111789	1.7
-111662	2.0
-111981	1.4
-111744	1.8
-111683	1.9
-112034	1.3
-112133	1.1
-111899	1.5
-111831	1.7
-111929	1.5
-111369	2.5
-111807	1.7
-111840	1.6
-111915	1.5
-111674	1.9
-111824	1.7
-112427	0.6
-111746	1.8
-111989	1.4
-111833	1.7
-111316	2.6
-111969	1.4
-111300	2.6
-112048	1.3
-111851	1.6
-111652	2.0
-111779	1.8
-112007	1.4
-112122	1.2
-112009	1.4
-111819	1.7
-111808	1.7
-111694	1.9
-111763	1.8
-112217	1.0
-111913	1.5
-111594	2.1
-111691	1.9
-111919	1.5
-111751	1.8
-111921	1.5
-112111	1.2
-111863	1.6
-111599	2.1
-111830	1.7
-111700	1.9
-111851	1.6
-111571	2.1
-112019	1.3
-111484	2.3
-112310	0.8
-111673	1.9
-111640	2.0
-111509	2.2
-112026	1.3
-111875	1.6
-111586	2.1
-111646	2.0
-111846	1.6
-112153	1.1
-111967	1.4
-111667	2.0
-111917	1.5
-111836	1.7
-111785	1.7
-111895	1.6
-111942	1.5
-112416	0.6
-112132	1.1
-111853	1.6
-111989	1.4
-111465	2.3
-111923	1.5
-111729	1.8
-111723	1.9
-111532	2.2
-111516	2.2
-111429	2.4
-111437	2.4
-111686	1.9
-111501	2.2
-111863	1.6
-111896	1.6
-111537	2.2
-111610	2.1
-112064	1.3
-111618	2.0
-111914	1.5
-112166	1.1
-111627	2.0
-111616	2.0
-111958	1.4
-111710	1.9
-111716	1.9
-112120	1.2
-111558	2.1
-111826	1.7
-111695	1.9
-111580	2.1
-111967	1.4
-111608	2.1
-111823	1.7
-111507	2.2
-111384	2.5
-111788	1.7
-111884	1.6
-112446	0.6
-111770	1.8
-111513	2.2
-111567	2.1
-111543	2.2
-111285	2.6
-111734	1.8
-111546	2.2
-111774	1.8
-111869	1.6
-111579	2.1
-111510	2.2
-111521	2.2
-112293	0.8
-111213	2.8
-111290	2.6
-111787	1.7
-111661	2.0
-111729	1.8
-111259	2.7
-111557	2.1
-111979	1.4
-111546	2.2
-112238	0.9
-111636	2.0
-111802	1.7
-111692	1.9
-111771	1.8
-111673	1.9
-111806	1.7
-111431	2.4
-111867	1.6
-111674	1.9
-111863	1.6
-111798	1.7
-111550	2.2
-112122	1.2
-111687	1.9
-111482	2.3
-112145	1.1
-111541	2.2
-111493	2.3
-111697	1.9
-111880	1.6
-111577	2.1
-111708	1.9
-111680	1.9
-111941	1.5
-111277	2.6
-111615	2.0
-111729	1.8
-112565	0.4
-111950	1.5
-112052	1.3
-111642	2.0
-111752	1.8
-111736	1.8
-112221	1.0
-111935	1.5
-111984	1.4
-111792	1.7
-111582	2.1
-111618	2.0
-111964	1.4
-111711	1.9
-111649	2.0
-111620	2.0
-111771	1.8
-111556	2.2
-111457	2.3
-111810	1.7
-111960	1.4
-112408	0.6
-111698	1.9
-111512	2.2
-112185	1.0
-112382	0.7
-111643	2.0
-111731	1.8
-111963	1.4
-111650	2.0
-112292	0.9
-112102	1.2
-111549	2.2
-111844	1.6
-112287	0.9
-112012	1.3
-112304	0.8
-111736	1.8
-111703	1.9
-111511	2.2
-111550	2.2
-111982	1.4
-111848	1.6
-111651	2.0
-111713	1.9
-111590	2.1
-111784	1.7
-111836	1.7
-112344	0.8
-111771	1.8
-112104	1.2
-111656	2.0
-111966	1.4
-111610	2.1
-112048	1.3
-111910	1.5
-111629	2.0
-111665	2.0
-111892	1.6
-111696	1.9
-111872	1.6
-112302	0.8
-111694	1.9
-111584	2.1
-111985	1.4
-111329	2.6
-111636	2.0
-111928	1.5
-111737	1.8
-111459	2.3
-111623	2.0
-111553	2.2
-111578	2.1
-111921	1.5
-111836	1.7
-112515	0.5
-111872	1.6
-111860	1.6
-111964	1.4
-112131	1.1
-111770	1.8
-111583	2.1
-111554	2.2
-112037	1.3
-111733	1.8
-111438	2.4
-111624	2.0
-112007	1.4
-111649	2.0
-111718	1.9
-111526	2.2
-111535	2.2
-111636	2.0
-111589	2.1
-111502	2.2
-112594	0.3
-111731	1.8
-111639	2.0
-112040	1.3
-112010	1.3
-111989	1.4
-111939	1.5
-112280	0.9
-111633	2.0
-111726	1.9
-111768	1.8
-111379	2.5
-111546	2.2
-111548	2.2
-111817	1.7
-111223	2.7
-111661	2.0
-112076	1.2
-111316	2.6
-111605	2.1
-111691	1.9
-111319	2.6
-112182	1.0
-112362	0.7
-112075	1.2
-111498	2.3
-110957	3.2
-111742	1.8
-111777	1.8
-111856	1.6
-111492	2.3
-111993	1.4
-111901	1.5
-111250	2.7
-111836	1.7
-111726	1.9
-111366	2.5
-112335	0.8
-111702	1.9
-111961	1.4
-111304	2.6
-111648	2.0
-111611	2.1
-111912	1.5
-112207	1.0
-111909	1.5
-112336	0.8
-111939	1.5
-111877	1.6
-112144	1.1
-111880	1.6
-111751	1.8
-111718	1.9
-112238	0.9
-111546	2.2
-111386	2.5
-112197	1.0
-112068	1.2
-112299	0.8
-111617	2.0
-111542	2.2
-111741	1.8
-111261	2.7
-111973	1.4
-111830	1.7
-111592	2.1
-112296	0.8
-111990	1.4
-111475	2.3
-112367	0.7
-112263	0.9
-112185	1.0
-111577	2.1
-111324	2.6
-112107	1.2
-111514	2.2
-111888	1.6
-111759	1.8
-111917	1.5
-111626	2.0
-111776	1.8
-111509	2.2
-111938	1.5
-112031	1.3
-111497	2.3
-112047	1.3
-111346	2.5
-111393	2.4
-111912	1.5
-112292	0.9
-112019	1.3
-112020	1.3
-111355	2.5
-111507	2.2
-111309	2.6
-112153	1.1
-111756	1.8
-112061	1.3
-111773	1.8
-112072	1.2
-111657	2.0
-111895	1.6
-111933	1.5
-111403	2.4
-111506	2.2
-111490	2.3
-111627	2.0
-111950	1.5
-111776	1.8
-111891	1.6
-111867	1.6
-111505	2.2
-111534	2.2
-111886	1.6
-111680	1.9
-111839	1.7
-111565	2.1
-111995	1.4
-111354	2.5
-111733	1.8
-111947	1.5
-111596	2.1
-111623	2.0
-111441	2.4
-111817	1.7
-111388	2.4
-111433	2.4
-111563	2.1
-111762	1.8
-111799	1.7
-111675	1.9
-111698	1.9
-112260	0.9
-111941	1.5
-111924	1.5
-111726	1.9
-111921	1.5
-111731	1.8
-111308	2.6
-111610	2.1
-111657	2.0
-112242	0.9
-112214	1.0
-111745	1.8
-112302	0.8
-111643	2.0
-111469	2.3
-111802	1.7
-111766	1.8
-111677	1.9
-111641	2.0
-111776	1.8
-111744	1.8
-111845	1.6
-112508	0.5
-111732	1.8
-111757	1.8
-111704	1.9
-111778	1.8
-111145	2.9
-111816	1.7
-111313	2.6
-111049	3.0
-111672	1.9
-112096	1.2
-111924	1.5
-112134	1.1
-112430	0.6
-111857	1.6
-111435	2.4
-111650	2.0
-111939	1.5
-112042	1.3
-111951	1.5
-112001	1.4
-111763	1.8
-111939	1.5
-111328	2.6
-111738	1.8
-112376	0.7
-111825	1.7
-112023	1.3
-112205	1.0
-111668	2.0
-112066	1.3
-111724	1.9
-111986	1.4
-111689	1.9
-111676	1.9
-112215	1.0
-111576	2.1
-111975	1.4
-111998	1.4
-112020	1.3
-111599	2.1
-111199	2.8
-111386	2.5
-111254	2.7
-112040	1.3
-111994	1.4
-111784	1.7
-111837	1.7
-111784	1.7
-112097	1.2
-111466	2.3
-112024	1.3
-111628	2.0
-111584	2.1
-111925	1.5
-111958	1.4
-111452	2.3
-111229	2.7
-111731	1.8
-111912	1.5
-111879	1.6
-111649	2.0
-111616	2.0
-111852	1.6
-111870	1.6
-111583	2.1
-111566	2.1
-111749	1.8
-111747	1.8
-111531	2.2
-111857	1.6
-111490	2.3
-111732	1.8
-112137	1.1
-111886	1.6
-111691	1.9
-111851	1.6
-112076	1.2
-111604	2.1
-112181	1.0
-112073	1.2
-111745	1.8
-111968	1.4
-111509	2.2
-111741	1.8
-111793	1.7
-112205	1.0
-111963	1.4
-111496	2.3
-111440	2.4
-111811	1.7
-111595	2.1
-111381	2.5
-111751	1.8
-111687	1.9
-111797	1.7
-111544	2.2
-112546	0.4
-112001	1.4
-111727	1.8
-111701	1.9
-111671	1.9
-111431	2.4
-111783	1.7
-111734	1.8
-111548	2.2
-111761	1.8
-111485	2.3
-111694	1.9
-111777	1.8
-112074	1.2
-112540	0.4
-111807	1.7
-111565	2.1
-111505	2.2
-111894	1.6
-111734	1.8
-111895	1.6
-112002	1.4
-111825	1.7
-111894	1.6
-111328	2.6
-111867	1.6
-111501	2.2
-111732	1.8
-112159	1.1
-111834	1.7
-111102	3.0
-111752	1.8
-112129	1.1
-111500	2.2
-111928	1.5
-111734	1.8
-111495	2.3
-111502	2.2
-112006	1.4
-111714	1.9
-111728	1.8
-111900	1.5
-111780	1.8
-111515	2.2
-111643	2.0
-111705	1.9
-111610	2.1
-111662	2.0
-111713	1.9
-111862	1.6
-111831	1.7
-111906	1.5
-111875	1.6
-111607	2.1
-111772	1.8
-111693	1.9
-111577	2.1
-111700	1.9
-111669	2.0
-111808	1.7
-111527	2.2
-111769	1.8
-111812	1.7
-111517	2.2
-111481	2.3
-111674	1.9
-111631	2.0
-111970	1.4
-112006	1.4
-112001	1.4
-111490	2.3
-111450	2.3
-111605	2.1
-111916	1.5
-111687	1.9
-111627	2.0
-112036	1.3
-112107	1.2
-111860	1.6
-111916	1.5
-111749	1.8
-112127	1.1
-111865	1.6
-111724	1.9
-111852	1.6
-111646	2.0
-111910	1.5
-111752	1.8
-111799	1.7
-111049	3.0
-111868	1.6
-111440	2.4
-112180	1.0
-112042	1.3
-111679	1.9
-111929	1.5
-111745	1.8
-111596	2.1
-112473	0.5
-111437	2.4
-112173	1.1
-111753	1.8
-111431	2.4
-111300	2.6
-111739	1.8
-111416	2.4
-112073	1.2
-111593	2.1
-111357	2.5
-111695	1.9
-112026	1.3
-111894	1.6
-111681	1.9
-111440	2.4
-111675	1.9
-111311	2.6
-111627	2.0
-111485	2.3
-111528	2.2
-111984	1.4
-111874	1.6
-111880	1.6
-111703	1.9
-111734	1.8
-112424	0.6
-111530	2.2
-111677	1.9
-112209	1.0
-111678	1.9
-112177	1.1
-111815	1.7
-112124	1.1
-111959	1.4
-111045	3.1
-112243	0.9
-111591	2.1
-111501	2.2
-111853	1.6
-112119	1.2
-111582	2.1
-111630	2.0
-112032	1.3
-111770	1.8
-111888	1.6
-111609	2.1
-112432	0.6
-111643	2.0
-111798	1.7
-111354	2.5
-111956	1.4
-111899	1.5
-111403	2.4
-111995	1.4
-111707	1.9
-111820	1.7
-111771	1.8
-111789	1.7
-111755	1.8
-111568	2.1
-111814	1.7
-111332	2.5
-111328	2.6
-112108	1.2
-111960	1.4
-111667	2.0
-111766	1.8
-111815	1.7
-111592	2.1
-111697	1.9
-111712	1.9
-112499	0.5
-112223	1.0
-111823	1.7
-111979	1.4
-111778	1.8
-111335	2.5
-112201	1.0
-111766	1.8
-112173	1.1
-111624	2.0
-111559	2.1
-111655	2.0
-111795	1.7
-111749	1.8
-112255	0.9
-111896	1.6
-111525	2.2
-111547	2.2
-111639	2.0
-112240	0.9
-112257	0.9
-111660	2.0
-111462	2.3
-111764	1.8
-111230	2.7
-111585	2.1
-112118	1.2
-112028	1.3
-112004	1.4
-111694	1.9
-111469	2.3
-111737	1.8
-111920	1.5
-112358	0.7
-111696	1.9
-111563	2.1
-111507	2.2
-111527	2.2
-111795	1.7
-111800	1.7
-111895	1.6
-111810	1.7
-111717	1.9
-111735	1.8
-111734	1.8
-111331	2.5
-111779	1.8
-111691	1.9
-111723	1.9
-111872	1.6
-111762	1.8
-111800	1.7
-111787	1.7
-111447	2.3
-111819	1.7
-111553	2.2
-111488	2.3
-111620	2.0
-111543	2.2
-111969	1.4
-111933	1.5
-111865	1.6
-111631	2.0
-111963	1.4
-111490	2.3
-111423	2.4
-111720	1.9
-111607	2.1
-111795	1.7
-111979	1.4
-111590	2.1
-112125	1.1
-111771	1.8
-112006	1.4
-111991	1.4
-111786	1.7
-111858	1.6
-111698	1.9
-111749	1.8
-111354	2.5
-111376	2.5
-111464	2.3
-111827	1.7
-111529	2.2
-112052	1.3
-111691	1.9
-112150	1.1
-111420	2.4
-111566	2.1
-112239	0.9
-111978	1.4
-111539	2.2
-111897	1.5
-112202	1.0
-111695	1.9
-111490	2.3
-111691	1.9
-111907	1.5
-111948	1.5
-111988	1.4
-111541	2.2
-111370	2.5
-111587	2.1
-111885	1.6
-111707	1.9
-111904	1.5
-111521	2.2
-111602	2.1
-111875	1.6
-111432	2.4
-111748	1.8
-112138	1.1
-111896	1.6
-111899	1.5
-111771	1.8
-112113	1.2
-111888	1.6
-111563	2.1
-111874	1.6
-111686	1.9
-111669	2.0
-111650	2.0
-111737	1.8
-111231	2.7
-111579	2.1
-111816	1.7
-111572	2.1
-111564	2.1
-112350	0.7
-111772	1.8
-111924	1.5
-111799	1.7
-111390	2.4
-111482	2.3
-112265	0.9
-110964	3.2
-111355	2.5
-112029	1.3
-112068	1.2
-112329	0.8
-111491	2.3
-111633	2.0
-111989	1.4
-111914	1.5
-111508	2.2
-111688	1.9
-111663	2.0
-111660	2.0
-111964	1.4
-111729	1.8
-111601	2.1
-111668	2.0
-111718	1.9
-111847	1.6
-111818	1.7
-111619	2.0
-111798	1.7
-111800	1.7
-111579	2.1
-111676	1.9
-111560	2.1
-111271	2.7
-111797	1.7
-111796	1.7
-111755	1.8
-111640	2.0
-111580	2.1
-111947	1.5
-111720	1.9
-111780	1.8
-112168	1.1
-111694	1.9
-112161	1.1
-111409	2.4
-111770	1.8
-112245	0.9
-111641	2.0
-111528	2.2
-112135	1.1
-111562	2.1
-111344	2.5
-111790	1.7
-111975	1.4
-111897	1.5
-111862	1.6
-111997	1.4
-112113	1.2
-111893	1.6
-111387	2.4
-112103	1.2
-111090	3.0
-111396	2.4
-111843	1.6
-111874	1.6
-111416	2.4
-112264	0.9
-111888	1.6
-111849	1.6
-112237	0.9
-111758	1.8
-111800	1.7
-111559	2.1
-111929	1.5
-111745	1.8
-111581	2.1
-111049	3.0
-111480	2.3
-111734	1.8
-112024	1.3
-112214	1.0
-111968	1.4
-111390	2.4
-111517	2.2
-111965	1.4
-111630	2.0
-112087	1.2
-111882	1.6
-112022	1.3
-111606	2.1
-111570	2.1
-111528	2.2
-111801	1.7
-111783	1.7
-111872	1.6
-110926	3.3
-111962	1.4
-111408	2.4
-111883	1.6
-111863	1.6
-111941	1.5
-111677	1.9
-111089	3.0
-111518	2.2
-112503	0.5
-112344	0.8
-112285	0.9
-111921	1.5
-111520	2.2
-111481	2.3
-112185	1.0
-111641	2.0
-111785	1.7
-111693	1.9
-112139	1.1
-112117	1.2
-111731	1.8
-111563	2.1
-111970	1.4
-111904	1.5
-112311	0.8
-111970	1.4
-112501	0.5
-111554	2.2
-111938	1.5
